Student ID,Student Country,Question ID,Type of Answer,Question Level,Topic,Subtopic,Keywords
899,Lithuania,440,0,Advanced,Linear Algebra,Vector Spaces,Basis Span Subspace Linear combination Dimension
899,Lithuania,440,0,Advanced,Linear Algebra,Vector Spaces,Basis Span Subspace Linear combination Dimension
72,Portugal,440,0,Advanced,Linear Algebra,Vector Spaces,Basis Span Subspace Linear combination Dimension
72,Portugal,440,0,Advanced,Linear Algebra,Vector Spaces,Basis Span Subspace Linear combination Dimension
913,Ireland,441,1,Advanced,Linear Algebra,Vector Spaces,Basis Span
913,Ireland,441,1,Advanced,Linear Algebra,Vector Spaces,Basis Span
913,Ireland,441,0,Advanced,Linear Algebra,Vector Spaces,Basis Span
913,Ireland,441,0,Advanced,Linear Algebra,Vector Spaces,Basis Span
91,Lithuania,441,0,Advanced,Linear Algebra,Vector Spaces,Basis Span
91,Lithuania,441,0,Advanced,Linear Algebra,Vector Spaces,Basis Span
91,Lithuania,441,0,Advanced,Linear Algebra,Vector Spaces,Basis Span
91,Lithuania,441,0,Advanced,Linear Algebra,Vector Spaces,Basis Span
969,Romania,441,0,Advanced,Linear Algebra,Vector Spaces,Basis Span
969,Romania,441,0,Advanced,Linear Algebra,Vector Spaces,Basis Span
969,Romania,441,0,Advanced,Linear Algebra,Vector Spaces,Basis Span
168,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,Basis Span
168,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,Basis Span
972,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,Basis Span
972,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,Basis Span
168,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
168,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
168,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
168,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
168,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1219,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1219,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1146,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1146,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
359,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
359,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1220,Slovenia,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1220,Slovenia,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
1220,Slovenia,443,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Range Kernel Isomorphism
168,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,Range Kernel
168,Portugal,444,1,Basic,Linear Algebra,Linear Transformations,Range Kernel
168,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,Range Kernel
168,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,Range Kernel
168,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,Range Kernel
168,Portugal,444,1,Basic,Linear Algebra,Linear Transformations,Range Kernel
966,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,Range Kernel
966,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,Range Kernel
899,Lithuania,444,0,Basic,Linear Algebra,Linear Transformations,Range Kernel
899,Lithuania,444,0,Basic,Linear Algebra,Linear Transformations,Range Kernel
1220,Slovenia,444,1,Basic,Linear Algebra,Linear Transformations,Range Kernel
1220,Slovenia,444,1,Basic,Linear Algebra,Linear Transformations,Range Kernel
1220,Slovenia,444,1,Basic,Linear Algebra,Linear Transformations,Range Kernel
1220,Slovenia,444,1,Basic,Linear Algebra,Linear Transformations,Range Kernel
1220,Slovenia,444,0,Basic,Linear Algebra,Linear Transformations,Range Kernel
1220,Slovenia,444,1,Basic,Linear Algebra,Linear Transformations,Range Kernel
1220,Slovenia,444,1,Basic,Linear Algebra,Linear Transformations,Range Kernel
1220,Slovenia,444,0,Basic,Linear Algebra,Linear Transformations,Range Kernel
1220,Slovenia,444,1,Basic,Linear Algebra,Linear Transformations,Range Kernel
1220,Slovenia,444,0,Basic,Linear Algebra,Linear Transformations,Range Kernel
1220,Slovenia,444,1,Basic,Linear Algebra,Linear Transformations,Range Kernel
1220,Slovenia,444,1,Basic,Linear Algebra,Linear Transformations,Range Kernel
1220,Slovenia,444,1,Basic,Linear Algebra,Linear Transformations,Range Kernel
1220,Slovenia,444,0,Basic,Linear Algebra,Linear Transformations,Range Kernel
884,Italy,444,1,Basic,Linear Algebra,Linear Transformations,Range Kernel
884,Italy,444,1,Basic,Linear Algebra,Linear Transformations,Range Kernel
884,Italy,444,1,Basic,Linear Algebra,Linear Transformations,Range Kernel
884,Italy,444,1,Basic,Linear Algebra,Linear Transformations,Range Kernel
851,Italy,444,0,Basic,Linear Algebra,Linear Transformations,Range Kernel
851,Italy,444,0,Basic,Linear Algebra,Linear Transformations,Range Kernel
1324,Italy,444,0,Basic,Linear Algebra,Linear Transformations,Range Kernel
1324,Italy,444,0,Basic,Linear Algebra,Linear Transformations,Range Kernel
913,Ireland,446,1,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
913,Ireland,446,1,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
913,Ireland,446,1,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
91,Lithuania,446,0,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
91,Lithuania,446,0,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
91,Lithuania,446,1,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
91,Lithuania,446,1,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
969,Romania,446,1,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
969,Romania,446,1,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
168,Portugal,446,0,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
168,Portugal,446,0,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
986,Portugal,446,0,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
986,Portugal,446,0,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
91,Lithuania,447,1,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
91,Lithuania,447,1,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
972,Portugal,447,0,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
972,Portugal,447,0,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
1081,Portugal,447,1,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
1081,Portugal,447,1,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
986,Portugal,447,1,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
986,Portugal,447,0,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
986,Portugal,447,1,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
986,Portugal,447,1,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
986,Portugal,447,0,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
899,Lithuania,447,0,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
899,Lithuania,447,0,Advanced,Linear Algebra,Vector Spaces,Basis Span Change-of-basis matrix
91,Lithuania,448,1,Advanced,Linear Algebra,Vector Spaces,Subspace
91,Lithuania,448,1,Advanced,Linear Algebra,Vector Spaces,Subspace
969,Romania,448,1,Advanced,Linear Algebra,Vector Spaces,Subspace
969,Romania,448,1,Advanced,Linear Algebra,Vector Spaces,Subspace
1517,Portugal,448,0,Advanced,Linear Algebra,Vector Spaces,Subspace
1517,Portugal,448,0,Advanced,Linear Algebra,Vector Spaces,Subspace
1517,Portugal,448,0,Advanced,Linear Algebra,Vector Spaces,Subspace
986,Portugal,448,1,Advanced,Linear Algebra,Vector Spaces,Subspace
986,Portugal,448,1,Advanced,Linear Algebra,Vector Spaces,Subspace
913,Ireland,449,1,Advanced,Linear Algebra,Vector Spaces,Euclidean spaces Orthogonal basis
913,Ireland,449,1,Advanced,Linear Algebra,Vector Spaces,Euclidean spaces Orthogonal basis
1081,Portugal,449,0,Advanced,Linear Algebra,Vector Spaces,Euclidean spaces Orthogonal basis
1081,Portugal,449,0,Advanced,Linear Algebra,Vector Spaces,Euclidean spaces Orthogonal basis
986,Portugal,449,1,Advanced,Linear Algebra,Vector Spaces,Euclidean spaces Orthogonal basis
986,Portugal,449,1,Advanced,Linear Algebra,Vector Spaces,Euclidean spaces Orthogonal basis
955,Lithuania,449,0,Advanced,Linear Algebra,Vector Spaces,Euclidean spaces Orthogonal basis
955,Lithuania,449,0,Advanced,Linear Algebra,Vector Spaces,Euclidean spaces Orthogonal basis
91,Lithuania,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1023,Lithuania,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1023,Lithuania,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1023,Lithuania,450,0,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1023,Lithuania,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1023,Lithuania,450,0,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
91,Lithuania,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
91,Lithuania,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
168,Portugal,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
168,Portugal,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1147,Portugal,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1147,Portugal,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1288,Portugal,450,0,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1288,Portugal,450,0,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1288,Portugal,450,0,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1288,Portugal,450,0,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1220,Slovenia,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1220,Slovenia,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1220,Slovenia,450,0,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1220,Slovenia,450,0,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1220,Slovenia,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1220,Slovenia,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1220,Slovenia,450,0,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1220,Slovenia,450,0,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1220,Slovenia,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1220,Slovenia,450,0,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1220,Slovenia,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1220,Slovenia,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1220,Slovenia,450,0,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1220,Slovenia,450,0,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1220,Slovenia,450,0,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1220,Slovenia,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1220,Slovenia,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1220,Slovenia,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1220,Slovenia,450,1,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
955,Lithuania,450,0,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
955,Lithuania,450,0,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1286,Italy,450,0,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1286,Italy,450,0,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1286,Italy,450,0,Basic,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1517,Portugal,451,0,Advanced,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1517,Portugal,451,0,Advanced,Linear Algebra,Vector Spaces,Subspace Span Linear combination
986,Portugal,451,1,Advanced,Linear Algebra,Vector Spaces,Subspace Span Linear combination
986,Portugal,451,1,Advanced,Linear Algebra,Vector Spaces,Subspace Span Linear combination
986,Portugal,451,1,Advanced,Linear Algebra,Vector Spaces,Subspace Span Linear combination
955,Lithuania,451,0,Advanced,Linear Algebra,Vector Spaces,Subspace Span Linear combination
955,Lithuania,451,0,Advanced,Linear Algebra,Vector Spaces,Subspace Span Linear combination
72,Portugal,451,0,Advanced,Linear Algebra,Vector Spaces,Subspace Span Linear combination
72,Portugal,451,0,Advanced,Linear Algebra,Vector Spaces,Subspace Span Linear combination
72,Portugal,451,0,Advanced,Linear Algebra,Vector Spaces,Subspace Span Linear combination
72,Portugal,451,0,Advanced,Linear Algebra,Vector Spaces,Subspace Span Linear combination
1023,Lithuania,452,0,Basic,Linear Algebra,Vector Spaces,Linear independence Span Linear dependence
1023,Lithuania,452,0,Basic,Linear Algebra,Vector Spaces,Linear independence Span Linear dependence
1023,Lithuania,452,0,Basic,Linear Algebra,Vector Spaces,Linear independence Span Linear dependence
1023,Lithuania,452,0,Basic,Linear Algebra,Vector Spaces,Linear independence Span Linear dependence
1023,Lithuania,452,0,Basic,Linear Algebra,Vector Spaces,Linear independence Span Linear dependence
1023,Lithuania,452,0,Basic,Linear Algebra,Vector Spaces,Linear independence Span Linear dependence
168,Portugal,452,1,Basic,Linear Algebra,Vector Spaces,Linear independence Span Linear dependence
168,Portugal,452,1,Basic,Linear Algebra,Vector Spaces,Linear independence Span Linear dependence
168,Portugal,452,0,Basic,Linear Algebra,Vector Spaces,Linear independence Span Linear dependence
168,Portugal,452,0,Basic,Linear Algebra,Vector Spaces,Linear independence Span Linear dependence
1252,Portugal,452,0,Basic,Linear Algebra,Vector Spaces,Linear independence Span Linear dependence
1252,Portugal,452,0,Basic,Linear Algebra,Vector Spaces,Linear independence Span Linear dependence
967,Portugal,452,0,Basic,Linear Algebra,Vector Spaces,Linear independence Span Linear dependence
967,Portugal,452,0,Basic,Linear Algebra,Vector Spaces,Linear independence Span Linear dependence
1182,Portugal,452,0,Basic,Linear Algebra,Vector Spaces,Linear independence Span Linear dependence
1182,Portugal,452,0,Basic,Linear Algebra,Vector Spaces,Linear independence Span Linear dependence
